epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,3840.66,0.88911,0.57528,1.10388,0.93345,0.88182,0.93832,0.735,0.89729,0.503,1.04351,0.0082378,0.0082378,0.0082378
180,3862.13,0.88793,0.58343,1.09002,0.93,0.89499,0.94076,0.74275,0.88876,0.49254,1.04017,0.0082279,0.0082279,0.0082279
181,3883.69,0.897,0.59076,1.10321,0.94067,0.88174,0.94029,0.74515,0.88575,0.48887,1.04218,0.008218,0.008218,0.008218
182,3905.3,0.89426,0.57298,1.10068,0.92839,0.88772,0.93777,0.74315,0.87378,0.50489,1.04578,0.0082081,0.0082081,0.0082081
183,3926.86,0.86781,0.56279,1.07608,0.93609,0.88174,0.93401,0.74506,0.88597,0.50352,1.05099,0.0081982,0.0081982,0.0081982
184,3948.44,0.88035,0.57312,1.08061,0.91387,0.8997,0.93292,0.74307,0.87794,0.49316,1.04103,0.0081883,0.0081883,0.0081883
185,3969.92,0.89174,0.58562,1.09667,0.92788,0.88623,0.93269,0.73893,0.89794,0.49257,1.04673,0.0081784,0.0081784,0.0081784
186,3991.58,0.87924,0.56656,1.09035,0.91832,0.89204,0.93682,0.74496,0.89353,0.49018,1.05301,0.0081685,0.0081685,0.0081685
187,4013.13,0.87695,0.57181,1.0935,0.92901,0.87575,0.93619,0.74538,0.87664,0.49042,1.04244,0.0081586,0.0081586,0.0081586
188,4034.49,0.8763,0.57846,1.08921,0.92531,0.88323,0.9349,0.74215,0.88668,0.48905,1.05517,0.0081487,0.0081487,0.0081487
189,4056.11,0.88675,0.57064,1.10049,0.93147,0.89222,0.93428,0.74476,0.87725,0.4786,1.04985,0.0081388,0.0081388,0.0081388
190,4077.7,0.87541,0.57008,1.08887,0.94169,0.87038,0.93338,0.74364,0.88509,0.48485,1.0476,0.0081289,0.0081289,0.0081289
191,4099.43,0.87961,0.57137,1.09037,0.92046,0.91018,0.93449,0.7432,0.87595,0.48982,1.04792,0.008119,0.008119,0.008119
192,4121.08,0.86887,0.5582,1.07781,0.93177,0.88323,0.93037,0.74401,0.88918,0.48497,1.04671,0.0081091,0.0081091,0.0081091
193,4142.74,0.88216,0.57194,1.08803,0.92712,0.89507,0.93491,0.74535,0.87632,0.48809,1.04392,0.0080992,0.0080992,0.0080992
194,4164.08,0.86939,0.55966,1.089,0.92541,0.89146,0.93783,0.74968,0.87628,0.4955,1.03309,0.0080893,0.0080893,0.0080893
195,4185.89,0.8775,0.56002,1.08377,0.92362,0.91168,0.93671,0.7486,0.88249,0.48697,1.03985,0.0080794,0.0080794,0.0080794
196,4207.42,0.86424,0.55757,1.07988,0.91945,0.8997,0.93404,0.74165,0.89234,0.4837,1.05315,0.0080695,0.0080695,0.0080695
197,4229.08,0.84599,0.54506,1.07099,0.93239,0.88776,0.93103,0.73968,0.8862,0.49844,1.04902,0.0080596,0.0080596,0.0080596
198,4250.68,0.86303,0.56436,1.09204,0.92772,0.88386,0.93538,0.74438,0.8714,0.48381,1.03802,0.0080497,0.0080497,0.0080497
199,4272.3,0.85986,0.55331,1.07158,0.90982,0.90419,0.93614,0.7457,0.8731,0.48593,1.03707,0.0080398,0.0080398,0.0080398
200,4293.99,0.86503,0.5513,1.09087,0.91045,0.91316,0.93625,0.74941,0.87241,0.47552,1.03289,0.0080299,0.0080299,0.0080299
201,4315.58,0.86023,0.55467,1.07812,0.93314,0.89671,0.93866,0.74952,0.87652,0.47267,1.04335,0.00802,0.00802,0.00802
202,4337.09,0.8618,0.5462,1.07586,0.93633,0.9012,0.94391,0.74862,0.88073,0.47151,1.0442,0.0080101,0.0080101,0.0080101
203,4358.55,0.86371,0.54926,1.08083,0.92969,0.91058,0.94367,0.75119,0.87948,0.46431,1.04703,0.0080002,0.0080002,0.0080002
204,4380.03,0.85829,0.55615,1.07922,0.91667,0.90571,0.94232,0.7478,0.87194,0.46245,1.0478,0.0079903,0.0079903,0.0079903
205,4401.68,0.84783,0.53778,1.06753,0.94256,0.8843,0.94123,0.75139,0.86143,0.46412,1.04848,0.0079804,0.0079804,0.0079804
206,4423.36,0.85576,0.55171,1.07277,0.94549,0.87874,0.94262,0.75642,0.85648,0.4583,1.03573,0.0079705,0.0079705,0.0079705
207,4445.04,0.85037,0.54979,1.07199,0.94507,0.88623,0.94097,0.75601,0.85697,0.45128,1.03652,0.0079606,0.0079606,0.0079606
208,4466.49,0.86204,0.54997,1.07865,0.94394,0.88216,0.93919,0.75326,0.84798,0.4649,1.03454,0.0079507,0.0079507,0.0079507
209,4488.25,0.8619,0.54908,1.0764,0.94846,0.88473,0.93992,0.75387,0.86159,0.46457,1.03856,0.0079408,0.0079408,0.0079408
210,4509.71,0.85128,0.53978,1.07116,0.94027,0.89072,0.94205,0.75109,0.8652,0.46231,1.03955,0.0079309,0.0079309,0.0079309
211,4531.39,0.84817,0.54232,1.06214,0.94599,0.89149,0.94174,0.75728,0.86368,0.46386,1.03934,0.007921,0.007921,0.007921
212,4552.68,0.82889,0.53402,1.05537,0.93193,0.9018,0.93721,0.75798,0.85794,0.46305,1.03533,0.0079111,0.0079111,0.0079111
213,4574.43,0.84712,0.5312,1.06543,0.93687,0.89371,0.93924,0.75035,0.86164,0.47069,1.0335,0.0079012,0.0079012,0.0079012
214,4595.96,0.84864,0.54615,1.07113,0.94126,0.88473,0.93796,0.75655,0.85437,0.46858,1.02971,0.0078913,0.0078913,0.0078913
215,4617.63,0.84924,0.54149,1.07181,0.93981,0.89072,0.93888,0.75256,0.86269,0.47373,1.0296,0.0078814,0.0078814,0.0078814
216,4639,0.8283,0.53283,1.06187,0.93144,0.89371,0.93773,0.75103,0.86651,0.47148,1.03551,0.0078715,0.0078715,0.0078715
217,4660.66,0.83029,0.53346,1.07099,0.94373,0.87875,0.93898,0.74769,0.87172,0.46614,1.03817,0.0078616,0.0078616,0.0078616
218,4682.27,0.84641,0.54782,1.07639,0.9306,0.90327,0.94385,0.756,0.85919,0.46372,1.03281,0.0078517,0.0078517,0.0078517
219,4703.72,0.8413,0.53911,1.06658,0.93131,0.89299,0.94313,0.75757,0.85313,0.46166,1.02949,0.0078418,0.0078418,0.0078418
220,4725.17,0.83003,0.52626,1.06915,0.92752,0.90419,0.94607,0.76067,0.86374,0.46251,1.02977,0.0078319,0.0078319,0.0078319
221,4746.63,0.84259,0.54629,1.06633,0.9286,0.90719,0.94418,0.75834,0.86751,0.45767,1.03096,0.007822,0.007822,0.007822
222,4767.94,0.8394,0.54019,1.0636,0.93485,0.90212,0.94544,0.76005,0.8628,0.46043,1.03341,0.0078121,0.0078121,0.0078121
223,4789.38,0.8321,0.52861,1.05887,0.93201,0.9029,0.94443,0.76247,0.85458,0.45127,1.02804,0.0078022,0.0078022,0.0078022
224,4810.9,0.84638,0.53508,1.06615,0.92684,0.90868,0.94182,0.75968,0.86011,0.45559,1.03006,0.0077923,0.0077923,0.0077923
225,4832.2,0.83021,0.52954,1.05793,0.92867,0.90569,0.94068,0.76067,0.86081,0.45068,1.03091,0.0077824,0.0077824,0.0077824
226,4853.77,0.83954,0.53905,1.06889,0.93783,0.88473,0.94081,0.76365,0.85731,0.44942,1.02269,0.0077725,0.0077725,0.0077725
227,4875.64,0.82334,0.5248,1.05186,0.91726,0.91317,0.94221,0.76212,0.85201,0.45114,1.02981,0.0077626,0.0077626,0.0077626
228,4897.28,0.8312,0.53649,1.06286,0.91675,0.92316,0.94249,0.76101,0.8522,0.44266,1.02952,0.0077527,0.0077527,0.0077527
229,4918.9,0.82585,0.52909,1.06201,0.94377,0.90269,0.94237,0.76498,0.84565,0.45046,1.02588,0.0077428,0.0077428,0.0077428
230,4940.52,0.82143,0.53096,1.05812,0.92738,0.91756,0.93845,0.7639,0.84188,0.45756,1.0283,0.0077329,0.0077329,0.0077329
231,4961.86,0.83527,0.52902,1.06645,0.92704,0.90569,0.93636,0.76216,0.83285,0.45332,1.02588,0.007723,0.007723,0.007723
232,4983.25,0.82071,0.52381,1.04399,0.94048,0.8982,0.93869,0.76054,0.83064,0.45306,1.02212,0.0077131,0.0077131,0.0077131
233,5004.96,0.82008,0.52907,1.05518,0.94791,0.89222,0.93776,0.76588,0.83384,0.45183,1.02705,0.0077032,0.0077032,0.0077032
234,5026.61,0.82698,0.52996,1.05501,0.94316,0.89428,0.94064,0.76916,0.82812,0.44708,1.02083,0.0076933,0.0076933,0.0076933
235,5048.18,0.8248,0.52715,1.06366,0.9358,0.9012,0.93977,0.7669,0.83194,0.45539,1.01829,0.0076834,0.0076834,0.0076834
236,5069.71,0.81725,0.51119,1.05106,0.93578,0.90269,0.94032,0.76515,0.82848,0.44833,1.01673,0.0076735,0.0076735,0.0076735
237,5091.32,0.82256,0.52048,1.05441,0.92936,0.90868,0.94296,0.76653,0.8261,0.4487,1.01716,0.0076636,0.0076636,0.0076636
238,5112.74,0.82433,0.51918,1.05133,0.92178,0.91467,0.94358,0.76712,0.82515,0.44379,1.02128,0.0076537,0.0076537,0.0076537
239,5134.17,0.81392,0.52071,1.05403,0.92954,0.91018,0.94339,0.77062,0.81525,0.44048,1.01851,0.0076438,0.0076438,0.0076438
240,5155.49,0.81233,0.51402,1.05012,0.94385,0.88922,0.9442,0.76704,0.82007,0.44067,1.01786,0.0076339,0.0076339,0.0076339
241,5176.91,0.81893,0.52365,1.05724,0.94633,0.89741,0.94454,0.77078,0.82513,0.43861,1.02278,0.007624,0.007624,0.007624
242,5198.47,0.80732,0.51601,1.05884,0.95188,0.89521,0.94765,0.7717,0.81268,0.43211,1.01069,0.0076141,0.0076141,0.0076141
243,5220.13,0.83711,0.52717,1.0628,0.94716,0.8997,0.9462,0.77359,0.81028,0.43502,1.01126,0.0076042,0.0076042,0.0076042
244,5241.78,0.82319,0.51491,1.0515,0.94513,0.90244,0.94619,0.77641,0.80631,0.43453,1.00779,0.0075943,0.0075943,0.0075943
245,5263.53,0.81237,0.51211,1.04693,0.94255,0.91467,0.94702,0.77502,0.80828,0.43144,1.01031,0.0075844,0.0075844,0.0075844
246,5285.18,0.80825,0.52092,1.05773,0.94273,0.91175,0.94745,0.77264,0.81537,0.43438,1.01462,0.0075745,0.0075745,0.0075745
247,5306.8,0.81057,0.5174,1.05547,0.93998,0.9144,0.94482,0.77151,0.82588,0.43714,1.01978,0.0075646,0.0075646,0.0075646
248,5328.37,0.81214,0.51409,1.05286,0.94724,0.9012,0.94405,0.77486,0.83192,0.44132,1.02388,0.0075547,0.0075547,0.0075547
249,5349.87,0.80571,0.52484,1.05138,0.92922,0.91766,0.94625,0.77775,0.82546,0.44137,1.02,0.0075448,0.0075448,0.0075448
250,5371.57,0.82152,0.51291,1.05529,0.93064,0.92402,0.94745,0.77863,0.82466,0.43453,1.01653,0.0075349,0.0075349,0.0075349
251,5393.16,0.80869,0.52258,1.04881,0.93022,0.92216,0.94812,0.77534,0.82774,0.43479,1.02089,0.007525,0.007525,0.007525
252,5414.74,0.79406,0.50719,1.04816,0.93442,0.91718,0.94951,0.7756,0.82789,0.43363,1.0217,0.0075151,0.0075151,0.0075151
253,5436.3,0.80569,0.50854,1.04809,0.92581,0.92665,0.94689,0.77322,0.82199,0.44004,1.01816,0.0075052,0.0075052,0.0075052
254,5457.85,0.80046,0.5073,1.04918,0.92366,0.92371,0.94615,0.77552,0.82365,0.43953,1.01469,0.0074953,0.0074953,0.0074953
255,5479.3,0.80117,0.49866,1.04097,0.93985,0.91224,0.94713,0.77494,0.82334,0.43649,1.0164,0.0074854,0.0074854,0.0074854
256,5500.81,0.8079,0.51097,1.05229,0.93595,0.91872,0.94667,0.77234,0.82504,0.43585,1.01644,0.0074755,0.0074755,0.0074755
257,5522.45,0.81263,0.50787,1.04868,0.94687,0.90712,0.94673,0.7775,0.81997,0.43216,1.0166,0.0074656,0.0074656,0.0074656
258,5544.11,0.7989,0.49962,1.0421,0.94288,0.91018,0.94811,0.77813,0.81564,0.43481,1.01127,0.0074557,0.0074557,0.0074557
259,5565.67,0.80267,0.51581,1.04741,0.94599,0.91018,0.94795,0.77823,0.81639,0.43881,1.01144,0.0074458,0.0074458,0.0074458
260,5587.24,0.8057,0.50352,1.04891,0.94553,0.90944,0.94549,0.77384,0.82311,0.44096,1.01592,0.0074359,0.0074359,0.0074359
261,5608.77,0.80686,0.51033,1.0505,0.94564,0.91148,0.9449,0.77622,0.81847,0.43826,1.01266,0.007426,0.007426,0.007426
262,5630.31,0.79823,0.49504,1.04176,0.93428,0.91916,0.94435,0.77591,0.82043,0.43909,1.01489,0.0074161,0.0074161,0.0074161
263,5651.86,0.79969,0.52085,1.05049,0.94752,0.91317,0.94661,0.77962,0.80941,0.43399,1.01093,0.0074062,0.0074062,0.0074062
264,5673.56,0.79477,0.5001,1.03844,0.9434,0.92329,0.94778,0.77995,0.80638,0.43055,1.01095,0.0073963,0.0073963,0.0073963
265,5695.31,0.80033,0.50316,1.04136,0.93772,0.92411,0.94705,0.77925,0.80552,0.43079,1.00964,0.0073864,0.0073864,0.0073864
266,5716.95,0.8061,0.50877,1.04955,0.93602,0.91989,0.94703,0.7822,0.81031,0.42944,1.01211,0.0073765,0.0073765,0.0073765
267,5738.58,0.80222,0.50531,1.04747,0.92896,0.92365,0.94753,0.78015,0.81366,0.4372,1.01354,0.0073666,0.0073666,0.0073666
268,5760.2,0.79049,0.50175,1.04186,0.94043,0.91317,0.94662,0.77977,0.80894,0.43057,1.01094,0.0073567,0.0073567,0.0073567
269,5781.7,0.79486,0.49488,1.04917,0.94184,0.92216,0.94836,0.78195,0.80673,0.42722,1.01029,0.0073468,0.0073468,0.0073468
270,5803.19,0.77676,0.49085,1.03023,0.9335,0.92814,0.94716,0.781,0.80471,0.42611,1.01162,0.0073369,0.0073369,0.0073369
271,5824.77,0.78531,0.49417,1.03446,0.93716,0.92216,0.94582,0.78304,0.80647,0.43069,1.01226,0.007327,0.007327,0.007327
272,5846.49,0.79187,0.49977,1.04184,0.94156,0.91658,0.94531,0.78407,0.80511,0.42857,1.01176,0.0073171,0.0073171,0.0073171
273,5868.11,0.78747,0.49235,1.03375,0.94575,0.9135,0.94743,0.78072,0.81127,0.43136,1.01166,0.0073072,0.0073072,0.0073072
274,5889.83,0.79145,0.49873,1.03136,0.93242,0.92066,0.94596,0.78209,0.8091,0.43559,1.00912,0.0072973,0.0072973,0.0072973
275,5911.55,0.77866,0.48947,1.03076,0.93152,0.91916,0.94538,0.78439,0.80372,0.43061,1.00779,0.0072874,0.0072874,0.0072874
276,5933.1,0.78605,0.49404,1.03058,0.93177,0.92365,0.94711,0.78678,0.8017,0.42625,1.00773,0.0072775,0.0072775,0.0072775
277,5954.65,0.79265,0.49818,1.04107,0.9395,0.91317,0.9497,0.78948,0.79997,0.42194,1.00642,0.0072676,0.0072676,0.0072676
278,5976.16,0.78257,0.49356,1.03766,0.94097,0.91467,0.95073,0.78971,0.7997,0.41536,1.00563,0.0072577,0.0072577,0.0072577
279,5997.69,0.79603,0.50129,1.0435,0.9429,0.91766,0.95014,0.78985,0.79543,0.41644,1.00213,0.0072478,0.0072478,0.0072478
280,6019.22,0.7821,0.49412,1.03253,0.93858,0.91504,0.94878,0.79054,0.79328,0.42345,1.0007,0.0072379,0.0072379,0.0072379
281,6040.8,0.78779,0.49433,1.03773,0.9457,0.9125,0.9501,0.79132,0.79041,0.42715,1.00041,0.007228,0.007228,0.007228
282,6062.3,0.79615,0.50543,1.04542,0.9378,0.91467,0.94922,0.79101,0.78867,0.42553,1.00098,0.0072181,0.0072181,0.0072181
283,6083.8,0.779,0.48327,1.03039,0.93759,0.91617,0.94693,0.78868,0.79683,0.42906,1.0083,0.0072082,0.0072082,0.0072082
284,6105.31,0.77945,0.4914,1.03621,0.93822,0.91916,0.94587,0.78704,0.79684,0.43228,1.00878,0.0071983,0.0071983,0.0071983
285,6126.8,0.77775,0.4895,1.03321,0.93869,0.91686,0.94453,0.78566,0.79879,0.4339,1.00935,0.0071884,0.0071884,0.0071884
286,6148.3,0.79716,0.49514,1.04567,0.9347,0.92145,0.94611,0.78724,0.79568,0.4296,1.00922,0.0071785,0.0071785,0.0071785
287,6169.8,0.76624,0.48849,1.03255,0.93715,0.91515,0.94629,0.78815,0.80042,0.43134,1.01055,0.0071686,0.0071686,0.0071686
288,6191.17,0.78309,0.48823,1.03865,0.9409,0.91617,0.94825,0.7919,0.79492,0.42928,1.00556,0.0071587,0.0071587,0.0071587
289,6212.64,0.76318,0.47895,1.03546,0.94273,0.91178,0.94878,0.79218,0.79884,0.42652,1.00734,0.0071488,0.0071488,0.0071488
290,6234.05,0.77712,0.49555,1.03246,0.93993,0.91361,0.94854,0.79261,0.79882,0.42516,1.00723,0.0071389,0.0071389,0.0071389
291,6255.45,0.78472,0.49067,1.02771,0.95009,0.91192,0.94745,0.79223,0.79327,0.42149,1.0027,0.007129,0.007129,0.007129
292,6276.98,0.79218,0.49546,1.03898,0.94881,0.91565,0.94703,0.79226,0.79279,0.42022,1.00023,0.0071191,0.0071191,0.0071191
293,6298.45,0.77275,0.48723,1.02846,0.94346,0.91617,0.94778,0.79255,0.79024,0.42195,0.99923,0.0071092,0.0071092,0.0071092
294,6319.99,0.78154,0.49373,1.03731,0.94732,0.91531,0.94802,0.78998,0.78968,0.42079,1.00003,0.0070993,0.0070993,0.0070993
295,6341.48,0.77309,0.48623,1.02894,0.94593,0.91666,0.94823,0.78974,0.79098,0.42299,0.99887,0.0070894,0.0070894,0.0070894
296,6362.97,0.7714,0.48256,1.03125,0.94696,0.91916,0.94917,0.79094,0.7913,0.42546,0.99708,0.0070795,0.0070795,0.0070795
297,6384.46,0.77091,0.48453,1.03046,0.94705,0.91766,0.94754,0.79365,0.79523,0.42369,0.99893,0.0070696,0.0070696,0.0070696
298,6405.94,0.75641,0.47261,1.01898,0.94989,0.91467,0.94741,0.79145,0.79976,0.42414,1.00332,0.0070597,0.0070597,0.0070597
299,6427.54,0.77162,0.4774,1.02862,0.9474,0.91168,0.9478,0.78973,0.79362,0.42379,0.99794,0.0070498,0.0070498,0.0070498
300,6449.02,0.75525,0.47321,1.015,0.94687,0.91168,0.9471,0.79053,0.79091,0.42322,0.99473,0.0070399,0.0070399,0.0070399
301,6470.53,0.76794,0.48268,1.0273,0.94167,0.91617,0.94785,0.79276,0.78465,0.4216,0.99338,0.00703,0.00703,0.00703
302,6491.96,0.7793,0.48951,1.02796,0.94859,0.91467,0.94897,0.79256,0.7868,0.41995,0.99294,0.0070201,0.0070201,0.0070201
303,6513.49,0.76467,0.47058,1.02565,0.94883,0.91611,0.94854,0.79538,0.78652,0.42242,0.9903,0.0070102,0.0070102,0.0070102
304,6534.93,0.75857,0.47006,1.01924,0.94288,0.91428,0.95,0.79556,0.78936,0.42201,0.99282,0.0070003,0.0070003,0.0070003
305,6556.41,0.75607,0.47396,1.02416,0.93621,0.92283,0.95108,0.79715,0.78666,0.41946,0.99359,0.0069904,0.0069904,0.0069904
306,6577.8,0.7563,0.47341,1.02896,0.9424,0.91766,0.95045,0.79781,0.78611,0.42026,0.99317,0.0069805,0.0069805,0.0069805
307,6599.3,0.75653,0.4698,1.03126,0.94593,0.91668,0.95041,0.79731,0.78727,0.41925,0.99592,0.0069706,0.0069706,0.0069706
308,6620.8,0.76222,0.46799,1.03007,0.9415,0.91555,0.95064,0.79824,0.78951,0.42128,0.99388,0.0069607,0.0069607,0.0069607
309,6642.47,0.76003,0.47029,1.02809,0.93984,0.91916,0.95098,0.79695,0.7886,0.42074,0.99388,0.0069508,0.0069508,0.0069508
310,6663.91,0.75183,0.47369,1.02916,0.94317,0.9192,0.95026,0.79577,0.78849,0.41951,0.99496,0.0069409,0.0069409,0.0069409
311,6685.28,0.77273,0.49017,1.029,0.94432,0.91467,0.94992,0.79765,0.78832,0.41844,0.99657,0.006931,0.006931,0.006931
312,6706.64,0.75446,0.46763,1.02275,0.95398,0.90419,0.95039,0.7978,0.78742,0.41912,0.99615,0.0069211,0.0069211,0.0069211
313,6728.26,0.75376,0.47176,1.02088,0.94168,0.91861,0.9517,0.79694,0.78651,0.41828,0.99526,0.0069112,0.0069112,0.0069112
314,6749.85,0.74256,0.46289,1.01513,0.93761,0.92236,0.95215,0.79663,0.78597,0.41982,0.99521,0.0069013,0.0069013,0.0069013
315,6771.37,0.75707,0.47867,1.022,0.93222,0.92657,0.952,0.79844,0.78588,0.41856,0.99364,0.0068914,0.0068914,0.0068914
316,6792.64,0.75283,0.46577,1.01493,0.95163,0.91306,0.9531,0.79894,0.78463,0.41742,0.9905,0.0068815,0.0068815,0.0068815
317,6814.17,0.76236,0.47517,1.01945,0.94302,0.91916,0.95441,0.79935,0.787,0.41939,0.99031,0.0068716,0.0068716,0.0068716
318,6835.52,0.7541,0.46972,1.01379,0.94149,0.92216,0.95494,0.79938,0.78753,0.4212,0.98807,0.0068617,0.0068617,0.0068617
319,6857.03,0.74217,0.46817,1.01545,0.94486,0.92066,0.95393,0.79922,0.78517,0.42215,0.98634,0.0068518,0.0068518,0.0068518
320,6878.49,0.75233,0.47008,1.02144,0.94579,0.92216,0.95373,0.79826,0.78127,0.4195,0.98468,0.0068419,0.0068419,0.0068419
321,6900.24,0.74165,0.46978,1.02493,0.94563,0.92216,0.95376,0.79881,0.77844,0.41661,0.98422,0.006832,0.006832,0.006832
322,6921.68,0.75378,0.46746,1.02123,0.94471,0.92084,0.9543,0.79871,0.77794,0.42156,0.98309,0.0068221,0.0068221,0.0068221
323,6943.14,0.7536,0.46597,1.01842,0.9448,0.9225,0.95424,0.79994,0.78004,0.42084,0.98352,0.0068122,0.0068122,0.0068122
324,6964.48,0.75175,0.46445,1.02292,0.94644,0.91916,0.95479,0.79963,0.77849,0.41652,0.98206,0.0068023,0.0068023,0.0068023
325,6985.78,0.74579,0.46204,1.02667,0.95046,0.91899,0.95344,0.80075,0.77626,0.41449,0.98138,0.0067924,0.0067924,0.0067924
326,7007.08,0.75456,0.46876,1.02575,0.94343,0.92374,0.95343,0.8012,0.77677,0.41509,0.98075,0.0067825,0.0067825,0.0067825
327,7028.27,0.74608,0.45859,1.01475,0.94877,0.91491,0.95365,0.80131,0.77806,0.41725,0.98192,0.0067726,0.0067726,0.0067726
328,7049.56,0.74876,0.4641,1.01257,0.94617,0.92092,0.95316,0.80063,0.77835,0.41704,0.98356,0.0067627,0.0067627,0.0067627
329,7070.81,0.74685,0.46329,1.01282,0.94751,0.91881,0.95221,0.80031,0.77529,0.41645,0.98101,0.0067528,0.0067528,0.0067528
330,7092.03,0.74384,0.45713,1.01393,0.94884,0.91631,0.95312,0.80256,0.76956,0.41822,0.9763,0.0067429,0.0067429,0.0067429
331,7113.43,0.74924,0.46651,1.00947,0.94738,0.91635,0.95286,0.80412,0.76905,0.41785,0.9763,0.006733,0.006733,0.006733
332,7134.72,0.74259,0.46288,1.01819,0.94038,0.9209,0.95301,0.80339,0.77211,0.41733,0.9779,0.0067231,0.0067231,0.0067231
333,7156.03,0.74093,0.46562,1.01166,0.94316,0.91908,0.9517,0.80382,0.77266,0.42012,0.98089,0.0067132,0.0067132,0.0067132
334,7177.28,0.73763,0.46651,1.02022,0.94624,0.92224,0.95313,0.80292,0.7698,0.42009,0.98033,0.0067033,0.0067033,0.0067033
335,7198.67,0.73792,0.45988,1.01144,0.94163,0.92515,0.95321,0.80482,0.77143,0.41732,0.98162,0.0066934,0.0066934,0.0066934
336,7219.95,0.74321,0.46463,1.00828,0.94179,0.92814,0.95242,0.80386,0.77029,0.41573,0.98123,0.0066835,0.0066835,0.0066835
337,7241.3,0.74397,0.46212,1.01576,0.94003,0.92814,0.95219,0.80428,0.766,0.41657,0.97885,0.0066736,0.0066736,0.0066736
338,7262.57,0.73747,0.45759,1.01082,0.94201,0.924,0.95187,0.80517,0.76369,0.41355,0.98004,0.0066637,0.0066637,0.0066637
339,7283.77,0.73219,0.45281,1.01366,0.9379,0.92964,0.95158,0.80692,0.76018,0.41147,0.97909,0.0066538,0.0066538,0.0066538
340,7305.05,0.73126,0.45648,1.00781,0.94109,0.92665,0.95168,0.8072,0.76003,0.40921,0.98078,0.0066439,0.0066439,0.0066439
341,7326.34,0.73972,0.46001,1.0132,0.9409,0.92964,0.95212,0.80711,0.75572,0.41138,0.98037,0.006634,0.006634,0.006634
342,7347.56,0.73636,0.45439,1.00571,0.94402,0.92365,0.95094,0.80804,0.75562,0.41115,0.98098,0.0066241,0.0066241,0.0066241
343,7368.9,0.73941,0.46262,1.00628,0.94142,0.92665,0.95067,0.80872,0.75435,0.40865,0.98025,0.0066142,0.0066142,0.0066142
344,7390.15,0.74165,0.46076,1.01333,0.94085,0.92865,0.95168,0.80749,0.75265,0.40766,0.97787,0.0066043,0.0066043,0.0066043
345,7411.55,0.75369,0.47016,1.01174,0.94131,0.92665,0.95165,0.80883,0.75162,0.41117,0.97845,0.0065944,0.0065944,0.0065944
346,7432.89,0.72753,0.45323,1.00379,0.94361,0.92814,0.95218,0.80787,0.7486,0.40957,0.97555,0.0065845,0.0065845,0.0065845
347,7454.19,0.74885,0.45961,1.02043,0.94082,0.92814,0.95258,0.80815,0.74679,0.41058,0.97535,0.0065746,0.0065746,0.0065746
348,7475.4,0.7449,0.46517,1.01311,0.94703,0.92814,0.95278,0.80744,0.74465,0.40884,0.974,0.0065647,0.0065647,0.0065647
349,7496.69,0.73911,0.45362,1.01126,0.94378,0.92975,0.9529,0.80807,0.74308,0.40794,0.97248,0.0065548,0.0065548,0.0065548
350,7517.95,0.72734,0.45566,1.00632,0.94391,0.93114,0.95304,0.80608,0.74536,0.40947,0.97482,0.0065449,0.0065449,0.0065449
351,7539.24,0.7416,0.46424,1.00966,0.9479,0.92612,0.95385,0.80675,0.74451,0.409,0.97347,0.006535,0.006535,0.006535
352,7560.52,0.74417,0.46901,1.01576,0.94795,0.92704,0.9536,0.80757,0.74334,0.40879,0.97439,0.0065251,0.0065251,0.0065251
353,7581.78,0.73825,0.45583,1.0109,0.94684,0.92814,0.9534,0.80453,0.74424,0.40966,0.97542,0.0065152,0.0065152,0.0065152
354,7603.04,0.73353,0.45506,1.0108,0.94631,0.92814,0.95319,0.80661,0.744,0.40912,0.9765,0.0065053,0.0065053,0.0065053
355,7624.3,0.72287,0.45191,1.00298,0.94436,0.92665,0.95226,0.80591,0.7435,0.41245,0.97575,0.0064954,0.0064954,0.0064954
356,7645.49,0.73121,0.45196,1.00345,0.9451,0.92665,0.95188,0.80573,0.74461,0.41262,0.9754,0.0064855,0.0064855,0.0064855
357,7666.74,0.72505,0.44869,1.00965,0.94514,0.92848,0.95236,0.80786,0.74219,0.41204,0.97425,0.0064756,0.0064756,0.0064756
358,7687.88,0.71842,0.45087,1.00436,0.94513,0.92836,0.95283,0.80923,0.73858,0.4086,0.97305,0.0064657,0.0064657,0.0064657
359,7709.08,0.72916,0.45289,1.01051,0.94655,0.92788,0.95327,0.80899,0.73865,0.40857,0.97199,0.0064558,0.0064558,0.0064558
360,7730.31,0.73073,0.44602,1.00596,0.94676,0.92665,0.95288,0.80882,0.73778,0.40723,0.97196,0.0064459,0.0064459,0.0064459
361,7751.59,0.72286,0.44556,1.00588,0.95078,0.92533,0.95459,0.80693,0.73793,0.40655,0.97351,0.006436,0.006436,0.006436
362,7772.9,0.72569,0.44244,1.00337,0.95064,0.92515,0.9549,0.80747,0.7346,0.40757,0.96976,0.0064261,0.0064261,0.0064261
363,7794.2,0.72835,0.44998,1.005,0.94769,0.92814,0.95503,0.80897,0.73323,0.40672,0.96988,0.0064162,0.0064162,0.0064162
364,7815.53,0.71495,0.44315,1.00246,0.94795,0.92693,0.95479,0.80903,0.7325,0.40713,0.96994,0.0064063,0.0064063,0.0064063
